Mesh,z,x,y,r,T,U
0.0,5.0,0.00013198934993852163,0.0016191924805752933,0.0016245631651766468,311.524,0.465006
0.0,5.0,0.00019128419717162615,0.0013039099867455661,0.0013178660393311666,305.204,0.647556
0.0,5.0,-0.0004299092433939222,-0.0015383149730041623,0.0015972585619505476,310.897,0.483962
0.0,5.0,-0.0001222157470692764,-0.001622567477170378,0.0016271637615196408,311.579,0.463278
0.0,5.0,-0.00017952462621906307,-0.0013089574640616775,0.0013212110861409965,305.266,0.645803
0.0,5.0,0.00014761189333967195,0.0003355598441885377,0.0003665919803912224,295.368,0.950152
0.0,5.0,0.00033325439392228873,-9.669365817899234e-05,0.00034699878184303156,295.305,0.953022
0.0,5.0,-2.6764499125420116e-05,0.0007514902608818375,0.0007519667217461732,297.6,0.869094
0.0,5.0,-0.0004745370060845744,0.0005318779913068283,0.0007127970032065917,297.263,0.880322
0.0,5.0,-0.00032263235959817393,8.19830843283853e-05,0.0003328856644193026,295.263,0.954834
0.0,5.0,-0.00013641885641391127,-0.0003496704098324699,0.0003753391798063277,295.399,0.948913
0.0,5.0,3.901420313923154e-05,-0.0007615099893882871,0.0007625087356776566,297.699,0.865849
0.0,5.0,0.00048585975673631765,-0.0005428987496998161,0.0007285593700183241,297.393,0.875922
0.0,5.0,0.0009852977527771145,-0.00031902675436867867,0.0010356590807937933,300.487,0.778504
0.0,5.0,0.0008407967543462291,0.00018322999494557735,0.0008605303092668553,298.464,0.839385
0.0,5.0,0.0006000364955980331,0.0006127874949015677,0.0008576434631927811,298.508,0.838772
0.0,5.0,0.00037690075077989604,0.0009860057616606355,0.0010555858742738173,300.98,0.76568
0.0,5.0,-0.00016485580363223562,0.0011490069882711396,0.0011607732315517725,302.593,0.720956
0.0,5.0,-0.0005770889983978122,0.0009793072240427136,0.0011366944845181734,302.183,0.731862
0.0,5.0,-0.0010144239786313847,0.000813432241557166,0.0013002799775536974,304.768,0.657925
0.0,5.0,-0.0009762684931047261,0.00030870375303493347,0.0010239131690562564,300.325,0.7833
0.0,5.0,-0.0008315737504744902,-0.00019670300571306143,0.0008545214888665834,298.401,0.841478
0.0,5.0,-0.0005889507447136566,-0.0006245370022952557,0.0008584342997193873,298.52,0.838397
0.0,5.0,-0.00036475104752753396,-0.0009935924754245207,0.0010584277650801967,301.023,0.764398
0.0,5.0,0.0001765796241670614,-0.0011546422174433246,0.0011680663568365533,302.712,0.717653
0.0,5.0,0.0005880255048396066,-0.0009847509791143239,0.0011469561827761746,302.352,0.72719
0.0,5.0,0.0010233252542093396,-0.0008180762524716556,0.0013101310357214952,304.954,0.652814
0.0,5.0,0.0015033124946057796,-0.0002240496567083028,0.0015199166770283694,308.645,0.550161
0.0,5.0,0.0016363325121346861,0.00027078059542873234,0.001658585608622525,311.242,0.472507
0.0,5.0,0.0012956667633261532,0.0005685064879799029,0.001414903526203576,306.677,0.605651
0.0,5.0,0.0010076580074382946,0.00095613747544121,0.0013890909012363461,306.424,0.613165
0.0,5.0,0.0007200927648227662,0.0012847197212977335,0.0014727655455779177,308.205,0.563213
0.0,5.0,-0.00024133165334205842,0.0015502424794249237,0.0015689145011498703,310.218,0.505858
0.0,5.0,-0.0006508852529805154,0.0014186724729370326,0.0015608597624440143,309.948,0.513569
0.0,5.0,-0.0010560839873505756,0.0012552974949358031,0.0016404527390724774,311.463,0.465861
0.0,5.0,-0.0014235149719752371,0.0011210972734261304,0.0018119751576445974,314.77,0.357274
0.0,5.0,-0.001454479992389679,0.0007133817634894513,0.0016200078977403783,310.927,0.481636
0.0,5.0,-0.0014979899860918522,0.00021445875449899177,0.0015132635447312958,308.505,0.554171
0.0,5.0,-0.0016315299726556987,-0.0002812260006521683,0.001655589959838099,311.162,0.474729
0.0,5.0,-0.0012897429842269048,-0.0005788722537545254,0.0014136937615797014,306.639,0.60667
0.0,5.0,-0.000999167503323406,-0.0009640667412895709,0.0013884381085803648,306.41,0.613492
0.0,5.0,-0.000710226253431756,-0.0012898374698124826,0.00147244763220835,308.196,0.563402
0.0,5.0,0.00025065249883482466,-0.0015526374627370387,0.0015727395734407687,310.301,0.503394
0.0,5.0,0.0006598547479370609,-0.0014192024536896497,0.0015651018794103483,310.04,0.510877
0.0,5.0,0.0010632664925651625,-0.0012549862294690683,0.0016448483426653084,311.559,0.462908
0.0,5.0,0.001427532493835315,-0.0011207315110368654,0.0018149071989461746,314.836,0.35506
0.0,5.0,0.0014596749970223755,-0.0007168617594288662,0.0016262047469687577,311.067,0.477398
0.0,5.0,0.0020371749997138977,0.00021662509902853295,0.002048660150681035,319.84,0.170685
0.0,5.0,0.001938347500981763,0.0006206322432262823,0.0020352826378403402,319.664,0.182689
0.0,5.0,0.0016963024972938001,0.0010001794871641323,0.0019692133375713993,318.325,0.243231
0.0,5.0,0.0013940799981355667,0.001372349972371012,0.0019562217379091714,318.149,0.252658
0.0,5.0,0.0010370500094722956,0.0016848949599079788,0.0019784700523560617,318.588,0.233237
0.0,5.0,0.0006372535062837414,0.0019105299725197256,0.0020140051656257355,319.278,0.201341
0.0,5.0,0.00020311590196797575,0.0020160700078122318,0.002026275979730371,319.488,0.190361
0.0,5.0,-0.0002560438515502033,0.001999719999730587,0.002016045270136353,319.232,0.201456
0.0,5.0,-0.00071409950760426,0.0018843274738173932,0.0020151000311011075,319.164,0.203517
0.0,5.0,-0.0011406532430555671,0.0016883974894881248,0.0020375907104722936,319.551,0.184438
0.0,5.0,-0.0015044549654703587,0.0014487474982161075,0.0020886009807322818,320.583,0.135646
0.0,5.0,-0.0017518149688839912,0.0011354887537891045,0.0020876279350467487,320.555,0.136708
0.0,5.0,-0.0019008349918294698,0.000717982002242934,0.002031913340107819,319.392,0.190748
0.0,5.0,-0.0019964675011578947,0.00024361449709431326,0.0020112758404490826,318.981,0.208976
0.0,5.0,-0.002034532488323748,-0.00022149875053401047,0.002046554211970196,319.817,0.172013
0.0,5.0,-0.0019360124715603888,-0.0006246824996196665,0.002034299023095779,319.657,0.182933
0.0,5.0,-0.0016944649687502533,-0.0010043249931186438,0.0019697411561229463,318.341,0.242578
0.0,5.0,-0.0013909674889873713,-0.0013751824735663831,0.0019559952430985073,318.144,0.252874
0.0,5.0,-0.0010331094963476062,-0.00168681496870704,0.001978044481324355,318.579,0.233672
0.0,5.0,-0.0006329949901555665,-0.0019119449716527015,0.002014005022881049,319.276,0.201465
0.0,5.0,-0.00019901167161151556,-0.0020173024968244135,0.002027095214619092,319.503,0.189628
0.0,5.0,0.00025989782534452366,-0.0020001124939881265,0.00201692758130435,319.246,0.200738
0.0,5.0,0.0007180334941949695,-0.001883447461295873,0.002015675181731349,319.17,0.203181
0.0,5.0,0.0011437669745646417,-0.0016873599670361727,0.0020384765268359278,319.572,0.183497
0.0,5.0,0.0015061324811540544,-0.0014480974932666868,0.0020893590885227293,320.596,0.135004
0.0,5.0,0.0017531199846416712,-0.0011352567526046187,0.0020885970350655,320.574,0.13575
0.0,5.0,0.0019022674823645502,-0.0007194189965957776,0.002033761359433412,319.434,0.188818
0.0,5.0,0.001998057501623407,-0.00024827240190461507,0.0020134231957889674,319.036,0.206498
0.0,6.0,0.00044000125490128994,0.0015346449799835682,0.0015964762193354076,305.548,0.48485503
0.0,6.0,0.00013198934993852163,0.0016191924805752933,0.0016245631651766468,306.393,0.465526
0.0,6.0,0.00019128419717162615,0.0013039099867455661,0.0013178660393311666,299.502,0.647704
0.0,6.0,-0.0004299092433939222,-0.0015383149730041623,0.0015972585619505476,305.56,0.48448002
0.0,6.0,-0.0001222157470692764,-0.001622567477170378,0.0016271637615196408,306.466,0.4638
0.0,6.0,-0.00017952462621906307,-0.0013089574640616775,0.0013212110861409965,299.557,0.64596
0.0,6.0,0.00014761189333967195,0.0003355598441885377,0.0003665919803912224,293.494,0.947934
0.0,6.0,0.00033325439392228873,-9.669365817899234e-05,0.00034699878184303156,293.489,0.950766
0.0,6.0,-2.6764499125420116e-05,0.0007514902608818375,0.0007519667217461732,294.263,0.867874
0.0,6.0,-0.0004745370060845744,0.0005318779913068283,0.0007127970032065917,294.153,0.878987
0.0,6.0,-0.00032263235959817393,8.19830843283853e-05,0.0003328856644193026,293.478,0.952544
0.0,6.0,-0.00013641885641391127,-0.0003496704098324699,0.0003753391798063277,293.503,0.946711
0.0,6.0,3.901420313923154e-05,-0.0007615099893882871,0.0007625087356776566,294.304,0.864667
0.0,6.0,0.00048585975673631765,-0.0005428987496998161,0.0007285593700183241,294.204,0.874644
0.0,6.0,0.0009852977527771145,-0.00031902675436867867,0.0010356590807937933,295.868,0.77808404
0.0,6.0,0.0008407967543462291,0.00018322999494557735,0.0008605303092668553,294.743,0.83849305
0.0,6.0,0.0006000364955980331,0.0006127874949015677,0.0008576434631927811,294.725,0.83785003
0.0,6.0,0.00037690075077989604,0.0009860057616606355,0.0010555858742738173,296.117,0.76529205
0.0,6.0,-0.00016485580363223562,0.0011490069882711396,0.0011607732315517725,297.21,0.720845
0.0,6.0,-0.0005770889983978122,0.0009793072240427136,0.0011366944845181734,296.906,0.731715
0.0,6.0,-0.0010144239786313847,0.000813432241557166,0.0013002799775536974,299.047,0.65811807
0.0,6.0,-0.0009762684931047261,0.00030870375303493347,0.0010239131690562564,295.771,0.78283405
0.0,6.0,-0.0008315737504744902,-0.00019670300571306143,0.0008545214888665834,294.715,0.84055406
0.0,6.0,-0.0005889507447136566,-0.0006245370022952557,0.0008584342997193873,294.732,0.8374721
0.0,6.0,-0.00036475104752753396,-0.0009935924754245207,0.0010584277650801967,296.145,0.764018
0.0,6.0,0.0001765796241670614,-0.0011546422174433246,0.0011680663568365533,297.297,0.717564
0.0,6.0,0.0005880255048396066,-0.0009847509791143239,0.0011469561827761746,297.027,0.727073
0.0,6.0,0.0010233252542093396,-0.0008180762524716556,0.0013101310357214952,299.216,0.65303004
0.0,6.0,0.0015033124946057796,-0.0002240496567083028,0.0015199166770283694,302.861,0.550665
0.0,6.0,0.0016363325121346861,0.00027078059542873234,0.001658585608622525,305.846,0.473112
0.0,6.0,0.0012956667633261532,0.0005685064879799029,0.001414903526203576,300.77,0.606001
0.0,6.0,0.0010076580074382946,0.00095613747544121,0.0013890909012363461,300.45,0.613515
0.0,6.0,0.0007200927648227662,0.0012847197212977335,0.0014727655455779177,302.325,0.563656
0.0,6.0,-0.00024133165334205842,0.0015502424794249237,0.0015689145011498703,304.698,0.506375
0.0,6.0,-0.0006508852529805154,0.0014186724729370326,0.0015608597624440143,304.379,0.514089
0.0,6.0,-0.0010560839873505756,0.0012552974949358031,0.0016404527390724774,306.341,0.46641
0.0,6.0,-0.0014235149719752371,0.0011210972734261304,0.0018119751576445974,310.798,0.357816
0.0,6.0,-0.001454479992389679,0.0007133817634894513,0.0016200078977403783,305.627,0.482199
0.0,6.0,-0.0014979899860918522,0.00021445875449899177,0.0015132635447312958,302.705,0.554662
0.0,6.0,-0.0016315299726556987,-0.0002812260006521683,0.001655589959838099,305.758,0.47532701
0.0,6.0,-0.0012897429842269048,-0.0005788722537545254,0.0014136937615797014,300.733,0.607013
0.0,6.0,-0.000999167503323406,-0.0009640667412895709,0.0013884381085803648,300.435,0.613839
0.0,6.0,-0.000710226253431756,-0.0012898374698124826,0.00147244763220835,302.313,0.563844
0.0,6.0,0.00025065249883482466,-0.0015526374627370387,0.0015727395734407687,304.805,0.503915
0.0,6.0,0.0006598547479370609,-0.0014192024536896497,0.0015651018794103483,304.495,0.5114
0.0,6.0,0.0010632664925651625,-0.0012549862294690683,0.0016448483426653084,306.467,0.463461
0.0,6.0,0.001427532493835315,-0.0011207315110368654,0.0018149071989461746,310.891,0.355602
0.0,6.0,0.0014596749970223755,-0.0007168617594288662,0.0016262047469687577,305.809,0.477966
0.0,6.0,0.0020371749997138977,0.00021662509902853368,0.002048660150681035,318.213,0.171053
0.0,6.0,0.001938347500981763,0.0006206322432262823,0.0020352826378403402,317.893,0.18309
0.0,6.0,0.0016963024972938001,0.0010001794871641323,0.0019692133375713993,315.89,0.243727
0.0,6.0,0.0013940799981355667,0.001372349972371012,0.0019562217379091714,315.523,0.253185
0.0,6.0,0.0010370500094722956,0.0016848949599079788,0.0019784700523560617,316.196,0.23373
0.0,6.0,0.0006372535062837414,0.0019105299725197256,0.0020140051656257355,317.284,0.201769
0.0,6.0,0.00020311590196797727,0.0020160700078122318,0.0020262759797303716,317.649,0.19076
0.0,6.0,-0.00025604385155020173,0.001999719999730587,0.002016045270136353,317.293,0.201873
0.0,6.0,-0.00071409950760426,0.0018843274738173932,0.0020151000311011075,317.218,0.203935
0.0,6.0,-0.0011406532430555671,0.0016883974894881248,0.0020375907104722936,317.808,0.184819
0.0,6.0,-0.0015044549654703587,0.0014487474982161075,0.0020886009807322818,319.324,0.135937
0.0,6.0,-0.0017518149688839912,0.0011354887537891045,0.0020876279350467487,319.286,0.137002
0.0,6.0,-0.0019008349918294698,0.000717982002242934,0.002031913340107819,317.598,0.191144
0.0,6.0,-0.0019964675011578947,0.00024361449709431326,0.0020112758404490826,317.03,0.209399
0.0,6.0,-0.002034532488323748,-0.00022149875053401047,0.002046554211970196,318.183,0.172382
0.0,6.0,-0.0019360124715603888,-0.0006246824996196665,0.002034299023095779,317.888,0.183333
0.0,6.0,-0.0016944649687502533,-0.0010043249931186438,0.0019697411561229463,315.916,0.243072
0.0,6.0,-0.0013909674889873713,-0.0013751824735663831,0.0019559952430985073,315.516,0.253402
0.0,6.0,-0.0010331094963476062,-0.00168681496870704,0.001978044481324355,316.18,0.234166
0.0,6.0,-0.0006329949901555665,-0.0019119449716527015,0.002014005022881049,317.279,0.201894
0.0,6.0,-0.00019901167161151556,-0.0020173024968244135,0.002027095214619092,317.671,0.190025
0.0,6.0,0.00025989782534452366,-0.0020001124939881265,0.00201692758130435,317.314,0.201154
0.0,6.0,0.0007180334941949695,-0.001883447461295873,0.002015675181731349,317.226,0.203599
0.0,6.0,0.0011437669745646417,-0.0016873599670361727,0.0020384765268359278,317.838,0.183877
0.0,6.0,0.0015061324811540544,-0.0014480974932666868,0.0020893590885227293,319.344,0.135294
0.0,6.0,0.0017531199846416712,-0.0011352567526046187,0.0020885970350655,319.315,0.136042
0.0,6.0,0.0019022674823645502,-0.0007194189965957776,0.002033761359433412,317.659,0.189211
0.0,6.0,0.001998057501623407,-0.0002482724019046143,0.002013423195788967,317.107,0.206919
0.0,6.0,0.00044000125490128994,0.0015346449799835682,0.0015964762193354076,306.263,0.484798
0.0,6.0,0.00013198934993852163,0.0016191924805752933,0.0016245631651766468,307.092,0.465469
0.0,6.0,0.00019128419717162615,0.0013039099867455661,0.0013178660393311666,300.156,0.647688
0.0,6.0,-0.0004299092433939222,-0.0015383149730041623,0.0015972585619505476,306.276,0.484424
0.0,6.0,-0.0001222157470692764,-0.001622567477170378,0.0016271637615196408,307.163,0.463743
0.0,6.0,-0.00017952462621906307,-0.0013089574640616775,0.0013212110861409965,300.213,0.645943
0.0,6.0,0.00014761189333967195,0.0003355598441885377,0.0003665919803912224,293.595,0.948177
0.0,6.0,0.00033325439392228873,-9.669365817899234e-05,0.00034699878184303156,293.586,0.951013
0.0,6.0,-2.6764499125420116e-05,0.0007514902608818375,0.0007519667217461732,294.509,0.868008
0.0,6.0,-0.0004745370060845744,0.0005318779913068283,0.0007127970032065917,294.375,0.879133
0.0,6.0,-0.00032263235959817393,8.19830843283853e-05,0.0003328856644193026,293.573,0.952795
0.0,6.0,-0.00013641885641391127,-0.0003496704098324699,0.0003753391798063277,293.606,0.946952
0.0,6.0,3.901420313923154e-05,-0.0007615099893882871,0.0007625087356776566,294.556,0.864797
0.0,6.0,0.00048585975673631765,-0.0005428987496998161,0.0007285593700183241,294.435,0.874784
0.0,6.0,0.0009852977527771145,-0.00031902675436867867,0.0010356590807937933,296.291,0.77813
0.0,6.0,0.0008407967543462291,0.00018322999494557735,0.0008605303092668553,295.039,0.83859104
0.0,6.0,0.0006000364955980331,0.0006127874949015677,0.0008576434631927811,295.027,0.8379521
0.0,6.0,0.00037690075077989604,0.0009860057616606355,0.0010555858742738173,296.577,0.765335
0.0,6.0,-0.00016485580363223562,0.0011490069882711396,0.0011607732315517725,297.763,0.720857
0.0,6.0,-0.0005770889983978122,0.0009793072240427136,0.0011366944845181734,297.435,0.731731
0.0,6.0,-0.0010144239786313847,0.000813432241557166,0.0013002799775536974,299.688,0.658097
0.0,6.0,-0.0009762684931047261,0.00030870375303493347,0.0010239131690562564,296.185,0.7828851
0.0,6.0,-0.0008315737504744902,-0.00019670300571306143,0.0008545214888665834,295.008,0.840656
0.0,6.0,-0.0005889507447136566,-0.0006245370022952557,0.0008584342997193873,295.035,0.83757406
0.0,6.0,-0.00036475104752753396,-0.0009935924754245207,0.0010584277650801967,296.607,0.76406
0.0,6.0,0.0001765796241670614,-0.0011546422174433246,0.0011680663568365533,297.857,0.717574
0.0,6.0,0.0005880255048396066,-0.0009847509791143239,0.0011469561827761746,297.566,0.727086
0.0,6.0,0.0010233252542093396,-0.0008180762524716556,0.0013101310357214952,299.863,0.653006
0.0,6.0,0.0015033124946057796,-0.0002240496567083028,0.0015199166770283694,303.598,0.55061
0.0,6.0,0.0016363325121346861,0.00027078059542873234,0.001658585608622525,306.566,0.473046
0.0,6.0,0.0012956667633261532,0.0005685064879799029,0.001414903526203576,301.474,0.605963
0.0,6.0,0.0010076580074382946,0.00095613747544121,0.0013890909012363461,301.155,0.613477
0.0,6.0,0.0007200927648227662,0.0012847197212977335,0.0014727655455779177,303.062,0.563607
0.0,6.0,-0.00024133165334205842,0.0015502424794249237,0.0015689145011498703,305.435,0.506319
0.0,6.0,-0.0006508852529805154,0.0014186724729370326,0.0015608597624440143,305.119,0.514032
0.0,6.0,-0.0010560839873505756,0.0012552974949358031,0.0016404527390724774,307.038,0.46635
0.0,6.0,-0.0014235149719752371,0.0011210972734261304,0.0018119751576445974,311.361,0.357757
0.0,6.0,-0.001454479992389679,0.0007133817634894513,0.0016200078977403783,306.337,0.482137
0.0,6.0,-0.0014979899860918522,0.00021445875449899177,0.0015132635447312958,303.441,0.554608
0.0,6.0,-0.0016315299726556987,-0.0002812260006521683,0.001655589959838099,306.477,0.475262
0.0,6.0,-0.0012897429842269048,-0.0005788722537545254,0.0014136937615797014,301.435,0.606976
0.0,6.0,-0.000999167503323406,-0.0009640667412895709,0.0013884381085803648,301.14,0.613801
0.0,6.0,-0.000710226253431756,-0.0012898374698124826,0.00147244763220835,303.051,0.563795
0.0,6.0,0.00025065249883482466,-0.0015526374627370387,0.0015727395734407687,305.54,0.503857
0.0,6.0,0.0006598547479370609,-0.0014192024536896497,0.0015651018794103483,305.233,0.511343
0.0,6.0,0.0010632664925651625,-0.0012549862294690683,0.0016448483426653084,307.161,0.4634
0.0,6.0,0.001427532493835315,-0.0011207315110368654,0.0018149071989461746,311.451,0.355542
0.0,6.0,0.0014596749970223755,-0.0007168617594288662,0.0016262047469687577,306.515,0.477904
0.0,6.0,0.0020371749997138977,0.00021662509902853344,0.002048660150681035,318.449,0.171012
0.0,6.0,0.001938347500981763,0.0006206322432262823,0.0020352826378403402,318.163,0.183046
0.0,6.0,0.0016963024972938001,0.0010001794871641323,0.0019692133375713993,316.279,0.243672
0.0,6.0,0.0013940799981355667,0.001372349972371012,0.0019562217379091714,315.952,0.253127
0.0,6.0,0.0010370500094722956,0.0016848949599079788,0.0019784700523560617,316.579,0.233676
0.0,6.0,0.0006372535062837414,0.0019105299725197256,0.0020140051656257355,317.592,0.201722
0.0,6.0,0.00020311590196797727,0.0020160700078122318,0.0020262759797303716,317.927,0.190716
0.0,6.0,-0.00025604385155020173,0.001999719999730587,0.002016045270136353,317.584,0.201827
0.0,6.0,-0.00071409950760426,0.0018843274738173932,0.0020151000311011075,317.508,0.203889
0.0,6.0,-0.0011406532430555671,0.0016883974894881248,0.0020375907104722936,318.063,0.184777
0.0,6.0,-0.0015044549654703587,0.0014487474982161075,0.0020886009807322818,319.507,0.135905
0.0,6.0,-0.0017518149688839912,0.0011354887537891045,0.0020876279350467487,319.471,0.13697
0.0,6.0,-0.0019008349918294698,0.000717982002242934,0.002031913340107819,317.858,0.1911
0.0,6.0,-0.0019964675011578947,0.00024361449709431326,0.0020112758404490826,317.313,0.209352
0.0,6.0,-0.002034532488323748,-0.00022149875053401047,0.002046554211970196,318.42,0.172342
0.0,6.0,-0.0019360124715603888,-0.0006246824996196665,0.002034299023095779,318.156,0.183289
0.0,6.0,-0.0016944649687502533,-0.0010043249931186438,0.0019697411561229463,316.304,0.243018
0.0,6.0,-0.0013909674889873713,-0.0013751824735663831,0.0019559952430985073,315.945,0.253344
0.0,6.0,-0.0010331094963476062,-0.00168681496870704,0.001978044481324355,316.564,0.234112
0.0,6.0,-0.0006329949901555665,-0.0019119449716527015,0.002014005022881049,317.588,0.201847
0.0,6.0,-0.00019901167161151604,-0.0020173024968244135,0.002027095214619092,317.948,0.189982
0.0,6.0,0.0002598978253445232,-0.0020001124939881265,0.00201692758130435,317.605,0.201108
0.0,6.0,0.0007180334941949695,-0.001883447461295873,0.002015675181731349,317.516,0.203553
0.0,6.0,0.0011437669745646417,-0.0016873599670361727,0.0020384765268359278,318.092,0.183835
0.0,6.0,0.0015061324811540544,-0.0014480974932666868,0.0020893590885227293,319.527,0.135262
0.0,6.0,0.0017531199846416712,-0.0011352567526046187,0.0020885970350655,319.498,0.13601
0.0,6.0,0.0019022674823645502,-0.0007194189965957776,0.002033761359433412,317.917,0.189168
0.0,6.0,0.001998057501623407,-0.0002482724019046145,0.002013423195788967,317.386,0.206872
0.0,7.0,0.00044000125490128994,0.0015346449799835682,0.0015964762193354076,312.753,0.484107
0.0,7.0,0.00013198934993852163,0.0016191924805752933,0.0016245631651766468,313.294,0.464774
0.0,7.0,0.00019128419717162615,0.0013039099867455661,0.0013178660393311666,307.624,0.647489
0.0,7.0,-0.0004299092433939222,-0.0015383149730041623,0.0015972585619505476,312.765,0.48373
0.0,7.0,-0.0001222157470692764,-0.001622567477170378,0.0016271637615196408,313.342,0.463045
0.0,7.0,-0.00017952462621906307,-0.0013089574640616775,0.0013212110861409965,307.683,0.645732
0.0,7.0,0.00014761189333967195,0.0003355598441885377,0.0003665919803912224,297.193,0.951146
0.0,7.0,0.00033325439392228873,-9.669365817899234e-05,0.00034699878184303156,297.098,0.954034
0.0,7.0,-2.6764499125420116e-05,0.0007514902608818375,0.0007519667217461732,299.931,0.86964
0.0,7.0,-0.0004745370060845744,0.0005318779913068283,0.0007127970032065917,299.527,0.88092
0.0,7.0,-0.00032263235959817393,8.19830843283853e-05,0.0003328856644193026,297.042,0.955861
0.0,7.0,-0.00013641885641391127,-0.0003496704098324699,0.0003753391798063277,297.234,0.949899
0.0,7.0,3.901420313923154e-05,-0.0007615099893882871,0.0007625087356776566,300.045,0.866378
0.0,7.0,0.00048585975673631765,-0.0005428987496998161,0.0007285593700183241,299.679,0.876495
0.0,7.0,0.0009852977527771145,-0.00031902675436867867,0.0010356590807937933,303.042,0.77869
0.0,7.0,0.0008407967543462291,0.00018322999494557735,0.0008605303092668553,300.891,0.83978
0.0,7.0,0.0006000364955980331,0.0006127874949015677,0.0008576434631927811,300.949,0.839181
0.0,7.0,0.00037690075077989604,0.0009860057616606355,0.0010555858742738173,303.556,0.765851
0.0,7.0,-0.00016485580363223562,0.0011490069882711396,0.0011607732315517725,305.158,0.721006
0.0,7.0,-0.0005770889983978122,0.0009793072240427136,0.0011366944845181734,304.763,0.731929
0.0,7.0,-0.0010144239786313847,0.000813432241557166,0.0013002799775536974,307.248,0.65784
0.0,7.0,-0.0009762684931047261,0.00030870375303493347,0.0010239131690562564,302.872,0.783507
0.0,7.0,-0.0008315737504744902,-0.00019670300571306143,0.0008545214888665834,300.819,0.841888
0.0,7.0,-0.0005889507447136566,-0.0006245370022952557,0.0008584342997193873,300.962,0.838808
0.0,7.0,-0.00036475104752753396,-0.0009935924754245207,0.0010584277650801967,303.601,0.764565
0.0,7.0,0.0001765796241670614,-0.0011546422174433246,0.0011680663568365533,305.274,0.717693
0.0,7.0,0.0005880255048396066,-0.0009847509791143239,0.0011469561827761746,304.928,0.727244
0.0,7.0,0.0010233252542093396,-0.0008180762524716556,0.0013101310357214952,307.42,0.652718
0.0,7.0,0.0015033124946057796,-0.0002240496567083028,0.0015199166770283694,310.778,0.549935
0.0,7.0,0.0016363325121346861,0.00027078059542873234,0.001658585608622525,313.105,0.472235
0.0,7.0,0.0012956667633261532,0.0005685064879799029,0.001414903526203576,309.022,0.605493
0.0,7.0,0.0010076580074382946,0.00095613747544121,0.0013890909012363461,308.813,0.613007
0.0,7.0,0.0007200927648227662,0.0012847197212977335,0.0014727655455779177,310.411,0.563014
0.0,7.0,-0.00024133165334205842,0.0015502424794249237,0.0015689145011498703,312.156,0.505628
0.0,7.0,-0.0006508852529805154,0.0014186724729370326,0.0015608597624440143,311.917,0.513339
0.0,7.0,-0.0010560839873505756,0.0012552974949358031,0.0016404527390724774,313.238,0.465616
0.0,7.0,-0.0014235149719752371,0.0011210972734261304,0.0018119751576445974,316.083,0.357033
0.0,7.0,-0.001454479992389679,0.0007133817634894513,0.0016200078977403783,312.787,0.481385
0.0,7.0,-0.0014979899860918522,0.00021445875449899177,0.0015132635447312958,310.653,0.553952
0.0,7.0,-0.0016315299726556987,-0.0002812260006521683,0.001655589959838099,313.035,0.474462
0.0,7.0,-0.0012897429842269048,-0.0005788722537545254,0.0014136937615797014,308.989,0.606515
0.0,7.0,-0.000999167503323406,-0.0009640667412895709,0.0013884381085803648,308.8,0.613335
0.0,7.0,-0.000710226253431756,-0.0012898374698124826,0.00147244763220835,310.405,0.563202
0.0,7.0,0.00025065249883482466,-0.0015526374627370387,0.0015727395734407687,312.228,0.503162
0.0,7.0,0.0006598547479370609,-0.0014192024536896497,0.0015651018794103483,311.996,0.510645
0.0,7.0,0.0010632664925651625,-0.0012549862294690683,0.0016448483426653084,313.32,0.462663
0.0,7.0,0.001427532493835315,-0.0011207315110368654,0.0018149071989461746,316.137,0.354818
0.0,7.0,0.0014596749970223755,-0.0007168617594288662,0.0016262047469687577,312.907,0.477145
0.0,7.0,0.0020371749997138977,0.00021662509902853393,0.002048660150681035,320.368,0.170521
0.0,7.0,0.001938347500981763,0.0006206322432262823,0.0020352826378403402,320.218,0.18251
0.0,7.0,0.0016963024972938001,0.0010001794871641323,0.0019692133375713993,319.069,0.243009
0.0,7.0,0.0013940799981355667,0.001372349972371012,0.0019562217379091714,318.928,0.252423
0.0,7.0,0.0010370500094722956,0.0016848949599079788,0.0019784700523560617,319.307,0.233016
0.0,7.0,0.0006372535062837414,0.0019105299725197256,0.0020140051656257355,319.892,0.20115
0.0,7.0,0.00020311590196797678,0.0020160700078122318,0.0020262759797303716,320.066,0.190184
0.0,7.0,-0.0002560438515502023,0.001999719999730587,0.002016045270136353,319.845,0.20127
0.0,7.0,-0.00071409950760426,0.0018843274738173932,0.0020151000311011075,319.785,0.203331
0.0,7.0,-0.0011406532430555671,0.0016883974894881248,0.0020375907104722936,320.113,0.184269
0.0,7.0,-0.0015044549654703587,0.0014487474982161075,0.0020886009807322818,320.988,0.135516
0.0,7.0,-0.0017518149688839912,0.0011354887537891045,0.0020876279350467487,320.965,0.136577
0.0,7.0,-0.0019008349918294698,0.000717982002242934,0.002031913340107819,319.981,0.190572
0.0,7.0,-0.0019964675011578947,0.00024361449709431326,0.0020112758404490826,319.628,0.208787
0.0,7.0,-0.002034532488323748,-0.00022149875053401047,0.002046554211970196,320.348,0.171848
0.0,7.0,-0.0019360124715603888,-0.0006246824996196665,0.002034299023095779,320.211,0.182754
0.0,7.0,-0.0016944649687502533,-0.0010043249931186438,0.0019697411561229463,319.083,0.242357
0.0,7.0,-0.0013909674889873713,-0.0013751824735663831,0.0019559952430985073,318.924,0.252639
