Mesh,z,x,y,r,T,Vol,time
0,0.0620624981820583,-0.000866131042130291,-0.000120491832603875,0.00087447199147025,293.149993896484,6.70020565027373e-12,0
0,0.0620624981820583,-0.00082591841055546,-0.00023939862876432,0.00085991448664893,293.149993896484,8.4849719082797e-12,0
0,0.0620624981820583,-0.000821343986899592,-0.000356027550878935,0.000895188003606488,293.149993896484,6.28781495973832e-12,0
0,0.0620624981820583,-0.000720015115803108,-0.000420757140091155,0.000833941447538525,293.149993896484,8.8407803710429e-12,0
0,0.0620624981820583,-0.000633764095255174,-0.000514703533553984,0.000816441458947037,293.149993896484,7.52264014653394e-12,0
0,0.0620624981820583,-0.000549668598978315,-0.000599836974288337,0.000813596929951294,293.149993896484,7.62116813711753e-12,0
0,0.0620624981820583,-0.000457130903669167,-0.000685638675349765,0.000824056464221214,293.149993896484,8.91501692411301e-12,0
0,0.0620624981820583,-0.000392588808608707,-0.000785488577093929,0.000878133405235132,293.149993896484,6.32027317274479e-12,0
0,0.0620624981820583,-0.000276718841632828,-0.000779894966399297,0.000827532160057587,293.149993896484,8.58265750422322e-12,0
0,0.0620624981820583,-0.000155932106281398,-0.00080543446529191,0.000820389846139881,293.149993896484,7.31798152538237e-12,0
0,0.0620624981820583,-3.76929310732521e-05,-0.000818919608718716,0.00081978660796387,293.149993896484,7.90067881777457e-12,0
0,0.0620624981820583,9.43299673963338e-05,-0.000820049492176622,0.000825457032417878,293.149993896484,1.08565404367315e-11,0
0,0.0620624981820583,0.000235331408475759,-0.000798609849880449,0.000832561447666932,293.149993896484,1.12740698050199e-11,0
0,0.0620624981820583,0.000367239801562391,-0.000762960451538675,0.00084674300851184,293.149993896484,8.51659545768437e-12,0
0,0.0620624981820583,0.000487124918436166,-0.000739374474505894,0.000885418149640218,293.149993896484,6.72605287531574e-12,0
0,0.0620624981820583,0.000591216012253426,-0.000727249542251229,0.00093724504258463,293.149993896484,4.21805283716146e-12,0
0,0.0620624981820583,0.000602850836003199,-0.000623130006715655,0.00086701795583437,293.149993896484,7.25372890811719e-12,0
0,0.0620624981820583,0.000625547501840629,-0.000494605541462079,0.000797461170656006,293.149993896484,1.08992342997298e-11,0
0,0.0620624981820583,0.00086355053645093,-0.000258203959674574,0.000901326141746881,293.149993896484,6.11661588579443e-12,0
0,0.0620624981820583,0.00094616123533342,-0.000204371503059519,0.000967981815175508,293.149993896484,3.81607458335215e-12,0
0,0.0620624981820583,0.000107061191556568,0.000952757560298778,0.000958753913913258,293.149993896484,7.9620471589687e-12,0
