Mesh,z,x,y,r,T,Vol,time
2,1,2.65789994955412e-05,1.05302843849131e-05,2.8588985700985e-05,293.149993896484,9.57410601241201e-14,0
2,1,-3.53754126081185e-06,1.855157324826e-05,1.88858430618678e-05,293.149993896484,1.76792690873347e-13,0
2,1,-3.73545915408613e-05,3.72923757367971e-05,5.27833950904926e-05,293.149993896484,1.79289534387398e-13,0
2,1,3.38838553943788e-05,3.81940940314962e-05,5.10578541977035e-05,293.149993896484,9.21520883022785e-14,0
2,1,6.99115239655157e-06,5.23367548339593e-05,5.28016298837618e-05,293.149993896484,1.39471371102325e-13,0
2,1,-2.34478435672258e-05,7.14396255716565e-05,7.51892377256983e-05,293.149993896484,1.68981286163571e-13,0
2,1,0.00010253722575726,0.000297536753350869,0.000314709393346578,293.149993896484,7.95495429691084e-14,0
2,1,0.000130679673020495,0.000236777512327535,0.000270445497808264,293.149993896484,9.77614265508417e-14,0
2,1,9.95784812403144e-05,0.000201232927793171,0.00022452297244233,293.149993896484,1.6386639472478e-13,0
2,1,0.000152461227116873,-0.000117437415610766,0.000192447323596143,293.149993896484,9.82934445656866e-14,0
2,1,0.000162030577484984,-0.000146424248669064,0.000218389488388103,293.149993896484,1.24268549300345e-13,0
2,1,0.000190530241525266,-0.000129692758491728,0.000230482069890198,293.149993896484,1.52541841552681e-13,0
2,1,0.000296633785183076,-0.000180439343239414,0.00034720305168692,293.149993896484,1.59925520897698e-13,0
2,1,0.000311453899485059,-0.000147286475112196,0.000344524073549912,293.149993896484,1.25074182785915e-13,0
2,1,0.000130261079902994,9.64684550126549e-05,0.000162092910856776,293.149993896484,1.03797887318575e-13,0
2,1,0.000149405164847849,0.00011591750808293,0.000189099899427179,293.149993896484,9.1029648279518e-14,0
2,1,0.000166199373779818,9.5385366876144e-05,0.000191626198780074,293.149993896484,7.54174103025087e-14,0
2,1,0.000149960367707536,7.72312569097267e-05,0.000168679515433367,293.149993896484,7.9537812148357e-14,0
2,1,0.000167344449437223,5.79036395720323e-05,0.000177079067744144,293.149993896484,8.03057645990762e-14,0
2,1,0.000183047624886967,7.67387628002325e-05,0.000198482419102726,293.149993896484,7.48891629581954e-14,0
2,1,0.000203391358809313,-0.000167379603226436,0.000263408383341415,293.149993896484,2.35698903367514e-13,0
2,1,0.000287242342892569,-0.000220691577851539,0.000362233261980473,293.149993896484,2.04711501315474e-13,0
2,1,0.00024826793014654,-0.000214711162698222,0.000328234441408073,293.149993896484,2.90495997516467e-13,0
2,1,0.000205668569833506,-0.000216345513763372,0.000298504509083024,293.149993896484,2.93630528544599e-13,0
2,1,0.000350056870956905,-0.000218461755139288,0.000412632222884589,293.149993896484,8.0337462728246e-14,0
2,1,0.000118626065159333,-0.00038215901440708,0.000400147042507847,293.149993896484,1.57793712688491e-13,0
2,1,0.000153727363795042,-0.000370059053238947,0.000400719110180035,293.149993896484,1.91760244767894e-13,0
2,1,-0.000581293352297507,8.6510983237531e-05,0.00058769559437348,293.149993896484,1.3578826433213e-13,0
2,1,-0.000607750087510794,0.000102859010439715,0.000616392849486442,293.149993896484,1.1418407746345e-13,0
2,1,0.000410600441682618,-0.00024869948902051,0.000480045996284756,293.149993896484,1.64840315841782e-13,0
2,1,-5.16324862473994e-05,-0.000390709930798039,0.000394106792202692,293.149993896484,2.72358627791229e-13,0
2,1,-2.49931399594061e-05,-0.00034874879202107,0.000349643213835455,293.149993896484,3.24661005591444e-13,0
2,1,0.000454189765150659,-0.000257315565249883,0.000522014983393654,293.149993896484,1.20190491764812e-13,0
2,1,0.000440815507317893,-0.000230905327043729,0.00049762996448074,293.149993896484,1.17735578919553e-13,0
2,1,-0.000127477693240508,-0.000421264077886008,0.000440129510020709,293.149993896484,8.44624965703694e-14,0
2,1,-5.9832756051037e-05,0.000509688557940535,0.000513188449589588,293.149993896484,6.24344125496217e-14,0
2,1,-1.76222590653197e-05,0.000547423172974959,0.000547706741171347,293.149993896484,3.81521073305921e-14,0
2,1,-0.000433144756243564,-0.000293824668915477,0.00052339976683658,293.149993896484,1.78061003845563e-13,0
2,1,-0.000398001451685559,-0.000281613334664144,0.000487556382180022,293.149993896484,2.2446322902268e-13,0
2,1,-0.000463302734715398,-0.000342302679200657,0.000576038668999499,293.149993896484,4.0965664907413e-14,0
2,1,-0.000443760392954573,-0.000335212767822668,0.000556139268588841,293.149993896484,7.85664397233478e-14,0
2,1,-0.000417901545006316,-0.000327007212035824,0.000530636804266448,293.149993896484,1.2544296408747e-13,0
2,1,-0.000459976945421658,-0.000362334263627417,0.000585546675268387,293.149993896484,5.70575786000305e-14,0
2,1,-0.000437308539403602,-0.000360536236257758,0.000566767268188824,293.149993896484,8.12382160815039e-14,0
2,1,-0.000410613072745036,-0.000358217206667177,0.00054490610444512,293.149993896484,1.12316109512632e-13,0
2,1,0.000131200429677847,0.000516936182975769,0.000533325951006708,293.149993896484,4.79515270781718e-14,0
2,1,0.000119440766866319,0.000503622242831625,0.000517591982418942,293.149993896484,4.54072995294946e-14,0
2,1,0.000137899227411253,0.000498481174872722,0.000517203710952571,293.149993896484,5.3683128310634e-14,0
2,1,0.000703344441717491,-7.81252410888555e-05,0.000707670090501273,293.149993896484,1.7329242896999e-13,0
2,1,0.000738951290259138,-6.94950467732269e-05,0.000742211944731192,293.149993896484,1.45184250697174e-13,0
2,1,0.00072978186653927,-3.83071364922216e-05,0.000730786569003409,293.149993896484,1.30954802968188e-13,0
2,1,0.00069650323712267,-4.49203430434864e-05,0.000697950282284851,293.149993896484,1.40689154172445e-13,0
2,1,0.000557197126909159,-0.000532402860699221,0.000770662990104323,293.149993896484,2.62050883781911e-13,0
2,1,0.000517259410116822,-0.000523402908584103,0.000735872204984467,293.149993896484,2.20328626005354e-13,0
2,1,0.000482212846691255,-0.00051159827853553,0.000703037714574831,293.149993896484,1.6663668493482e-13,0
2,1,0.000566824179259129,-0.000488048273837194,0.00074798447028548,293.149993896484,2.06249648150493e-13,0
2,1,0.000529021068359725,-0.000481369388580788,0.00071524805419596,293.149993896484,1.99248180956449e-13,0
2,1,0.000492335020680912,-0.00047333993279608,0.000682967396416748,293.149993896484,1.9078789958232e-13,0
2,1,-0.000682277328451164,0.000302900327369571,0.00074649243883582,293.149993896484,5.17926187300941e-14,0
2,1,-0.000677176809404045,0.000322568965202663,0.000750079441463742,293.149993896484,5.90249625800833e-14,0
2,1,-0.000696219402016141,0.000316056924930308,0.000764600180185772,293.149993896484,5.28520096603095e-14,0
2,1,0.000755562257836573,-1.66850236382743e-06,0.000755564100104841,293.149993896484,1.28152877562149e-13,0
2,1,0.00078996607044246,-5.0187985834782e-05,0.000791558732105492,293.149993896484,5.13234828000506e-14,0
2,1,0.000472841747978237,-0.000544158785487525,0.000720893960617213,293.149993896484,1.03946254004003e-13,0
2,1,0.00034270144533366,0.000563717592740431,0.000659713426420022,293.149993896484,7.42677457599165e-14,0
2,1,0.000361641250492539,0.000576407386688516,0.00068046298171678,293.149993896484,7.16995376217435e-14,0
2,1,0.000340847574989311,0.000586468115216121,0.000678322872636065,293.149993896484,7.18042986818256e-14,0
2,1,-0.000480098664411344,-0.000361795631761197,0.000601157888354665,293.149993896484,4.84683031357182e-14,0
2,1,-0.000459089184005279,-0.000384789273084607,0.000599020586918023,293.149993896484,6.42320728960213e-14,0
2,1,-0.000480210830573924,-0.000382103738957085,0.000613682091253673,293.149993896484,5.18630025057946e-14,0
2,1,-0.000482077775814105,-0.000402479352487717,0.000628003671257427,293.149993896484,5.16041918911658e-14,0
2,1,-0.000461108596937265,-0.00040782373980619,0.000615582115496349,293.149993896484,6.63794289099802e-14,0
2,1,-0.00052884328761138,-0.00039782121166354,0.000661768040404688,293.149993896484,2.49451418896865e-14,0
2,1,-0.000519248453201726,-0.000407527084462345,0.000660073693403065,293.149993896484,2.43210011740167e-14,0
2,1,-0.000516019819770008,-0.000394820046494715,0.000649737888313096,293.149993896484,2.41518600491965e-14,0
2,1,0.000749611805076711,-0.00022186368732946,0.000781755303190064,293.149993896484,8.11427656503572e-14,0
2,1,0.000772172410506755,-0.000236011750530452,0.000807435308824342,293.149993896484,1.07220348585535e-13,0
2,1,0.000542031964869238,0.000619855141849257,0.000823419120385828,293.149993896484,1.19520490105843e-13,0
2,1,0.000511719750647899,0.000617466124822386,0.000801948575973748,293.149993896484,1.28751066209831e-13,0
2,1,0.000529702301719226,0.000594200872001238,0.000796027138189194,293.149993896484,1.11364830608837e-13,0
2,1,0.000818176369648427,-3.71750101635371e-06,0.00081818481510285,293.149993896484,1.00923340772273e-13,0
2,1,0.00083342392463237,1.86418498344665e-05,0.000833632387035721,293.149993896484,1.02977665765763e-13,0
2,1,0.000811138554126956,6.70380750307231e-05,0.000813904083719324,293.149993896484,9.70987362441257e-14,0
2,1,0.00081533870252315,4.05456239604973e-05,0.000816346217884593,293.149993896484,1.00337980679524e-13,0
2,1,0.000835491882753558,5.71863520235638e-05,0.000837446693828836,293.149993896484,9.06922337824666e-14,0
2,1,-9.65110775723588e-05,0.000650370318908244,0.000657492159505335,293.149993896484,2.29576916850537e-13,0
2,1,-7.84647581895115e-05,0.000687987936544232,0.000692447917975156,293.149993896484,2.37493995539086e-13,0
2,1,-0.000298398641461972,0.000586803929763846,0.000658316490157009,293.149993896484,1.49053207173899e-13,0
2,1,-0.000262984667642741,0.000598489059484564,0.000653720192236618,293.149993896484,1.82537277238567e-13,0
2,1,0.000572441436816007,0.000726209313143045,0.000924699499880727,293.149993896484,7.88831601158193e-14,0
2,1,0.000561643813853152,0.000695952534442768,0.000894311860503273,293.149993896484,2.34555433361305e-13,0
2,1,0.000549283126019873,0.000655889220070094,0.000855513075022421,293.149993896484,2.73060750475498e-13,0
2,1,0.0008561757276766,3.67384568562557e-05,0.000856963587834824,293.149993896484,1.10893479389291e-13,0
2,1,-5.07582221871417e-05,0.000720165218808688,0.000721951757045694,293.149993896484,1.7893123552312e-13,0
2,1,-0.000389859669667203,-0.000777188790380023,0.000869490067755454,293.149993896484,6.59171371913827e-14,0
2,1,-0.000338632562488783,-0.000698722753440961,0.000776457016552647,293.149993896484,2.32511471084482e-13,0
2,1,-0.000339612081006635,-0.000658138305880129,0.000740595973005811,293.149993896484,2.22292093911525e-13,0
2,1,-0.000894036609679461,3.14557244109892e-05,0.000894589806584763,293.149993896484,1.91614667537994e-13,0
2,1,-0.000868896968313493,6.87071246829873e-06,0.000868924132611243,293.149993896484,1.4415982495652e-13,0
2,1,-0.000911089577130042,6.88324544171337e-05,0.000913686009707977,293.149993896484,1.81036965418503e-13,0
2,1,-0.000944182436796837,5.02128136758984e-05,0.00094551668447091,293.149993896484,2.17615632674298e-13,0
2,1,-0.000854940110002644,3.19378541462356e-05,0.000855536450549478,293.149993896484,6.22766153132809e-14,0
2,1,-0.000269305346591864,0.000844835623865947,0.000886720136827809,293.149993896484,1.38818425614465e-13,0
2,1,-0.000729149935068563,-0.000288515788270161,0.00078415622671228,293.149993896484,1.57911682633393e-13,0
2,1,-0.000738199552870356,-0.000255547089182073,0.000781180449478495,293.149993896484,1.59149534526885e-13,0
2,1,-0.000754154301830567,-0.000226872783969156,0.000787540456786485,293.149993896484,1.02430288166685e-13,0
2,1,0.00094851189351175,9.67613286775304e-05,0.000953434615933723,293.149993896484,7.48712595320623e-14,0
2,1,0.000882156964507885,5.77185173824546e-05,0.000884043176139376,293.149993896484,1.85429646088398e-13,0
2,1,-0.00065849325619638,-0.000605260749580339,0.000894401444228856,293.149993896484,6.11340198496704e-14,0
2,1,-0.000640505750197917,-0.000622656312771142,0.00089327963139789,293.149993896484,8.98838075893149e-14,0
2,1,0.000958930235356092,-0.000106164448880008,0.000964789140945361,293.149993896484,2.16907669850231e-13,0
2,1,-7.25133104424458e-05,0.000981999808573164,0.000984673450555591,293.149993896484,1.61067618713842e-13,0
2,1,-7.93832941781147e-05,0.000933886054554023,0.000937253898516858,293.149993896484,1.66895931157969e-13,0
2,1,-0.000679606106132269,-0.000596183570451103,0.000904046076905425,293.149993896484,8.05098180357199e-14,0
2,1,-0.00099174449860584,0.000255493916483829,0.00102412611131403,293.149993896484,1.5728276155782e-13,0
2,1,-0.00101586399250664,0.000227891323447693,0.00104111195679152,293.149993896484,1.85999806272075e-13,0
2,1,-0.000341136023052968,0.00106343103107065,0.00111680765759748,293.149993896484,4.14814946284322e-14,0
2,1,-0.000359194782504346,0.00106768982368521,0.00112649121229564,293.149993896484,5.75238233917994e-14,0
2,1,-0.000379158576834016,0.00106656749267131,0.00113195735026103,293.149993896484,4.56317467187854e-14,0
2,1,-0.000345582964655478,0.0010451122361701,0.00110076662906019,293.149993896484,3.65725478757351e-14,0
2,1,-0.000361949183570687,0.00104780195397325,0.0011085558832272,293.149993896484,3.83405427773273e-14,0
2,1,-0.000379493103537243,0.00104740564711392,0.00111403483125011,293.149993896484,4.23935929650442e-14,0
2,1,-0.000489731544803362,-0.000957356081926264,0.00107534536479063,293.149993896484,6.45270318915481e-14,0
2,1,-0.000494044506922364,-0.00101751336478628,0.0011311115870412,293.149993896484,9.48094465520766e-14,0
2,1,-0.00101581160561182,0.000283513429167215,0.00105463409892427,293.149993896484,1.60519201047365e-13,0
2,1,0.000986651604762301,0.000286825212242547,0.00102749700318687,293.149993896484,2.5245989018776e-13,0
2,1,0.0010208054445684,0.000258886728261132,0.00105312206971948,293.149993896484,2.51552148593121e-13,0
2,1,0.00115741277113557,-0.000174683504155837,0.00117052067449143,293.149993896484,6.88680969715093e-14,0
2,1,0.00113849932677113,-0.000186916062375531,0.00115374101575366,293.149993896484,7.37635690844552e-14,0
2,1,0.00115913330228068,-0.000197143883269746,0.00117577877305503,293.149993896484,7.10575437095997e-14,0
2,1,0.00106568753835745,0.000147054692206439,0.00107578576487621,293.149993896484,1.13488145450757e-13,0
2,1,0.00104657659539953,0.000225295203563292,0.00107055149282353,293.149993896484,1.86119719842771e-13,0
2,1,0.000402576682972722,-0.00113520785816945,0.00120447700971127,293.149993896484,4.24540828186899e-14,0
2,1,0.000414349007769488,-0.00112237394205295,0.00119641479681548,293.149993896484,4.25618415065872e-14,0
2,1,0.000397009469452314,-0.00111865744111128,0.00118701768705797,293.149993896484,4.24781501258956e-14,0
2,1,0.000810688754427247,-0.000875973753863946,0.00119354357859832,293.149993896484,1.5765847585305e-13,0
2,1,0.000785313779488206,-0.000853800869663246,0.00116004036881988,293.149993896484,1.39708034797151e-13,0
2,1,0.000806846801424399,-0.000805641495389864,0.00114020172779329,293.149993896484,4.71570136675104e-14,0
2,1,-0.000774280706536956,0.000826671181130223,0.00113264992571695,293.149993896484,2.22288513857385e-13,0
2,1,-0.000735441033612005,0.000845876391394995,0.00112088375108203,293.149993896484,2.73622901446541e-13,0
2,1,-0.000812816171674058,0.000818884014734067,0.00115379424444823,293.149993896484,1.46111324517235e-13,0
2,1,-0.000804296461865306,0.000787465294706635,0.0011256084527652,293.149993896484,1.30679881499853e-13,0
2,1,0.000927103275898844,0.000595497578615323,0.00110187923581447,293.149993896484,2.65257640116504e-13,0
2,1,-0.000455888228316326,0.000971410103375092,0.00107306647774339,293.149993896484,1.41159655058797e-13,0
2,1,-0.000447212165454403,0.00100146292243153,0.00109678015387566,293.149993896484,1.23197365136049e-13,0
2,1,-0.000443682438344695,0.00102940486976877,0.00112094981689599,293.149993896484,8.10557009905672e-14,0
2,1,-0.000486300668853801,0.000984973958111368,0.00109848169701877,293.149993896484,1.20190625467944e-13,0
2,1,-0.000476246750622522,0.00101248844293877,0.00111890295136044,293.149993896484,1.0499477310719e-13,0
2,1,-0.00046816146641504,0.00103817298077047,0.00113884954960597,293.149993896484,8.32184386533423e-14,0
2,1,7.05412385286763e-05,-0.00114082271466032,0.00114300154532621,293.149993896484,1.52391921003769e-13,0
2,1,-0.00061028081108816,-0.00112336227903143,0.00127843086568383,293.149993896484,2.20824415594894e-13,0
2,1,-0.000586359325097874,-0.00109232534305193,0.00123975477946356,293.149993896484,2.05365120077513e-13,0
2,1,6.27986810286529e-05,-0.00118976389057934,0.00119142007271383,293.149993896484,1.13643870891959e-13,0
2,1,0.000120979928396991,-0.00121109292376786,0.00121712045955835,293.149993896484,5.33994539848829e-14,0
2,1,0.000375499250367284,-0.00126795514370315,0.00132238796632065,293.149993896484,4.1967474694015e-14,0
2,1,0.000392713038309012,-0.00126546499086544,0.00132500006549583,293.149993896484,4.21522441339091e-14,0
2,1,0.000381776306312531,-0.00125178493908606,0.00130870878417788,293.149993896484,4.17237847088873e-14,0
2,1,0.000362191924068611,0.00130792209529318,0.0013571452380702,293.149993896484,7.48128737406711e-14,0
2,1,0.000431837936048396,0.00130874183378182,0.00137814701338469,293.149993896484,5.44976979911428e-14,0
2,1,-0.000493481922603678,0.00112972350325435,0.00123280152568932,293.149993896484,1.39063555276735e-13,0
2,1,-0.000519605047884397,0.00111211027251557,0.00122750912991374,293.149993896484,1.47807360293362e-13,0
2,1,-0.00053839135216549,0.00108573504257947,0.00121189348986272,293.149993896484,1.25347989881183e-13,0
2,1,-0.000483486393932253,0.00110383427818306,0.0012050764319368,293.149993896484,5.43379581532997e-14,0
2,1,-0.000499951740493998,0.00108797862776555,0.0011973509248744,293.149993896484,8.22569084314012e-14,0
2,1,-0.000514646861120127,0.00106609147042036,0.00118381266041711,293.149993896484,9.83300564425211e-14,0
2,1,0.000915782642550766,-0.000903501000721008,0.00128645711420985,293.149993896484,8.911690063921e-14,0
2,1,0.00095101710758172,-0.000961411351454444,0.00135231110533729,293.149993896484,6.04915903065075e-14,0
2,1,-0.00020707338990178,0.00122381289838813,0.00124120804020381,293.149993896484,1.49003674551353e-13,0
2,1,-0.00019610051822383,0.00130398664623499,0.00131864953145513,293.149993896484,8.08524387156531e-14,0
2,1,-0.00101923290640116,-0.000847776944283396,0.00132573054002291,293.149993896484,1.86308688342974e-13,0
2,1,-0.00104884945903905,-0.00087003743101377,0.00136273633513294,293.149993896484,1.27150701899246e-13,0
2,1,0.00130956899374723,-0.000410549793741666,0.00137241469043634,293.149993896484,7.47530163677043e-14,0
2,1,0.00129155427566729,-0.000394376940676011,0.00135042423642774,293.149993896484,9.08264383397514e-14,0
2,1,0.00128872465575114,-0.000419278687331825,0.00135521432105464,293.149993896484,7.41963361961887e-14,0
2,1,0.000407923609600402,0.00121173713705502,0.0012785572183472,293.149993896484,2.78684472853435e-13,0
2,1,0.000398232470615767,0.00116959193837829,0.00123553000893229,293.149993896484,3.27031336926902e-13,0
2,1,0.000349213158187922,0.00118133693467826,0.00123187125264234,293.149993896484,2.06512959625573e-13,0
2,1,0.000360528676537797,0.00121649660286494,0.00126879663909865,293.149993896484,1.90035800996781e-13,0
2,1,0.00032141125848284,0.00122415655641817,0.00126564784663867,293.149993896484,1.54879505235526e-13,0
2,1,0.000309385635773651,0.00119265346438624,0.00123212895337118,293.149993896484,1.67108882210567e-13,0
2,1,0.00117041514022276,0.000550498574739322,0.00129341419555094,293.149993896484,2.82654235228516e-14,0
2,1,0.00117478152969852,0.000564126574317925,0.00130320774797132,293.149993896484,2.97382518938616e-14,0
2,1,0.00116025184979662,0.000561069187824614,0.00128879128972951,293.149993896484,3.05616221723649e-14,0
2,1,-0.000838563486468047,0.00107282638782635,0.00136166999645802,293.149993896484,6.06871445197336e-14,0
2,1,-0.000828488453407772,0.00109126936877146,0.00137013209313879,293.149993896484,6.16301893674472e-14,0
2,1,-0.000849337578983977,0.00109065789729357,0.00138235631152145,293.149993896484,5.91253180119172e-14,0
2,1,-0.00101382221328095,0.000917561570531689,0.00136738974541221,293.149993896484,1.66641419053723e-13,0
2,1,-0.00103577744448557,0.00101094853016548,0.00144736030246404,293.149993896484,1.19912871853162e-13,0
2,1,0.00145488150883466,-0.000532891921466216,0.00154940440321853,293.149993896484,4.59831146821804e-14,0
2,1,0.00140324883977883,-0.000496113585541025,0.00148836688894204,293.149993896484,1.35065902308456e-13,0
2,1,0.00137526224716567,-0.000509316552779637,0.0014665434188644,293.149993896484,1.20202980424265e-13,0
2,1,-0.00105374903068878,0.000934672672883607,0.00140854535784721,293.149993896484,2.71513554270468e-13,0
2,1,-0.00104452250525355,0.000976017749053426,0.00142955864183617,293.149993896484,2.74096254388076e-13,0
2,1,-0.00105945442919619,0.000898283178685233,0.00138901272731832,293.149993896484,1.36027425987804e-13,0
2,1,-0.00126626319251955,0.000461516625364311,0.00134774629222916,293.149993896484,2.86863135269463e-13,0
2,1,-0.00130675567197613,0.000437679489550646,0.00137810512001629,293.149993896484,3.19351558246409e-13,0
2,1,-0.00133550877217203,0.000399190015741624,0.00139389251709601,293.149993896484,2.0575042607759e-13,0
2,1,-0.00125646137166768,0.000421314754930791,0.00132521745431285,293.149993896484,1.38882876167407e-13,0
2,1,-0.00128463836153969,0.000400196615373716,0.0013455307692119,293.149993896484,1.70059468527228e-13,0
2,1,-0.0013091980072204,0.000372666203475092,0.00136120517238307,293.149993896484,1.5539818531656e-13,0
2,1,-0.000266160532191861,-0.00130592755158432,0.00133277462418958,293.149993896484,1.07264879483434e-13,0
2,1,-0.000240016819589073,-0.001372945291223,0.00139376714209264,293.149993896484,5.7779597009708e-14,0
