,QOI,subset,p,s,b,beta0,beta1,gamma1,objective,p-value
138,Tavg_z0.001_t1,0,1.0,1.0,37,300.0011642084288,-0.18460655459955858,1.9325195312499996,4.76119441059064e-07,
139,Tavg_z0.001_t1,0,1.0,1.0,38,300.0011636943438,-0.203239228477319,2.0,2.1185346851482736e-06,
140,Tavg_z0.001_t1,0,1.0,1.0,39,300.0011658154129,-0.0052104731605951485,1.1872504340277779,2.5616943952832568e-06,
141,Tavg_z0.001_t1,0,1.0,1.0,40,300.0011645252402,-0.02793374578227835,1.5401529947916668,1.950746831403504e-06,
142,Tavg_z0.001_t1,0,1.0,1.0,41,300.0011636037996,-0.2805350358758724,2.0,3.2667823450513264e-06,
143,Tavg_z0.001_t1,0,1.0,1.0,42,300.00117937485027,-9.169800507322129e-05,0.25,2.411458850760059e-06,
144,Tavg_z0.001_t1,0,1.0,1.0,43,300.00116460959214,-0.016698490842627853,1.4222005208333335,1.4208393997447013e-06,
145,Tavg_z0.001_t1,0,1.0,1.0,44,300.00117401082014,-5.928446871386916e-05,0.25,3.0078456690844244e-06,
146,Tavg_z0.001_t1,0,1.0,1.0,45,300.00116621036153,-0.0008210782546670024,0.8480631510416667,1.2990428377885983e-06,
147,Tavg_z0.001_t1,0,1.0,1.0,46,300.00116440842476,-0.048952121896001434,1.6501261393229165,2.706373307058083e-06,
148,Tavg_z0.001_t1,0,1.0,1.0,47,300.00116445550196,-0.06147237534758568,1.6820692274305555,3.432028939724921e-06,
149,Tavg_z0.001_t1,0,1.0,1.0,48,300.0011910120096,-0.0001527090791253581,0.25,2.471998417469774e-06,
150,Tavg_z0.001_t1,0,1.0,1.0,49,300.0011645776595,-0.016322269177433915,1.4508382161458335,2.1252854316065815e-06,
151,Tavg_z0.001_t1,0,1.0,1.0,50,300.0011700345897,-3.586058907182667e-05,0.25,8.815160769885434e-07,
152,Tavg_z0.001_t1,0,1.0,1.0,51,300.0011645437098,-0.03395434277392565,1.572878689236111,9.331416503769623e-07,
153,Tavg_z0.001_t1,0,1.0,1.0,52,300.0011647195249,-0.013762782862930844,1.3902425130208336,2.76179022214686e-07,
154,Tavg_z0.001_t1,0,1.0,1.0,53,300.00116371407927,-0.2734965615681039,2.0,3.303732119806813e-06,
155,Tavg_z0.001_t1,0,1.0,1.0,54,300.0011737205493,-5.804702399617075e-05,0.25,2.8993247973771406e-06,
156,Tavg_z0.001_t1,0,1.0,1.0,55,300.001172091225,-4.828819954008906e-05,0.25,1.966755686252868e-06,
157,Tavg_z0.001_t1,0,1.0,1.0,56,300.0011645608879,-0.024593843686809877,1.512776692708333,6.615951807633161e-07,
158,Tavg_z0.001_t1,0,1.0,1.0,57,300.0011645944823,-0.002989834245750706,1.1982313368055557,1.2175648811523967e-06,
