             QOI  subset    p    s    b       beta0         beta1    gamma1     objective  p-value
162  Temperature       0  1.0  1.0   61  307.265939  33296.112588  2.000000  4.935631e-03      NaN
163  Temperature       0  1.0  1.0   62  307.265939  33296.043465  2.000000  6.878282e-03      NaN
164  Temperature       0  1.0  1.0   63  307.265939  33296.040494  2.000000  1.457672e-14      NaN
165  Temperature       0  1.0  1.0   64  307.248383  16608.877228  1.868164  1.335887e-03      NaN
166  Temperature       0  1.0  1.0   65  307.266171  32370.941318  2.000000  2.190526e-03      NaN
167  Temperature       0  1.0  1.0   66  307.265209  23516.066948  1.943164  2.126417e-04      NaN
168  Temperature       0  1.0  1.0   67  307.242454   9923.054312  1.779066  2.968927e-03      NaN
169  Temperature       0  1.0  1.0   68  307.265940  33296.030259  2.000000  2.942877e-07      NaN
170  Temperature       0  1.0  1.0   69  307.248381  16599.584581  1.868062  2.549954e-03      NaN
171  Temperature       0  1.0  1.0   70  307.266233  32120.889531  2.000000  1.590239e-03      NaN
172  Temperature       0  1.0  1.0   71  307.246522  25443.673639  1.950977  3.994981e-04      NaN
173  Temperature       0  1.0  1.0   72  307.247138  34471.155158  2.000000  8.776009e-04      NaN
174  Temperature       0  1.0  1.0   73  307.265939  33296.063320  2.000000  2.467798e-03      NaN
175  Temperature       0  1.0  1.0   74  307.265372  25353.765575  1.955469  5.101859e-03      NaN
176  Temperature       0  1.0  1.0   75  307.265940  33296.041000  2.000000  4.935722e-03      NaN
177  Temperature       0  1.0  1.0   76  307.265209  23516.057361  1.943164  2.127448e-04      NaN
178  Temperature       0  1.0  1.0   77  307.248381  16599.584580  1.868062  2.549739e-03      NaN
179  Temperature       0  1.0  1.0   78  307.251432  33046.010959  2.000000  4.500538e-04      NaN
180  Temperature       0  1.0  1.0   79  307.265940  33296.041000  2.000000  4.935722e-03      NaN
181  Temperature       0  1.0  1.0   80  307.265940  33295.998397  2.000000  4.130926e-08      NaN
182  Temperature       0  1.0  1.0   81  307.243535  13965.288508  1.835178  6.602920e-04      NaN
183  Temperature       0  1.0  1.0   82  307.266171  32370.912407  2.000000  6.230676e-03      NaN
184  Temperature       0  1.0  1.0   83  307.247138  34471.143720  2.000000  5.288331e-03      NaN
185  Temperature       0  1.0  1.0   84  307.265208  23516.123286  1.943164  4.098162e-03      NaN
186  Temperature       0  1.0  1.0   85  307.266233  32120.877521  2.000000  5.530592e-03      NaN
187  Temperature       0  1.0  1.0   86  307.265940  33295.962780  2.000000  1.178749e-07      NaN
188  Temperature       0  1.0  1.0   87  307.265940  33296.041000  2.000000  4.935722e-03      NaN
189  Temperature       0  1.0  1.0   88  307.266234  32120.838446  2.000000  1.590116e-03      NaN
190  Temperature       0  1.0  1.0   89  307.242454   9923.054312  1.779066  2.968927e-03      NaN
