,QOI,subset,p,s,b,beta0,beta1,gamma1,objective,p-value
34,Temperature,0,1.0,0.0,34,307.24806666386957,2929703.2868169686,2.0,0.003974515874179741,
35,Temperature,0,1.0,0.0,35,307.2291643464264,1025445.1151454389,1.8606445312499997,0.0033558281838022503,
36,Temperature,0,1.0,0.0,36,307.24882292665205,2925699.017812191,2.0,0.0008112028134167424,
37,Temperature,0,1.0,0.0,37,307.22915331477446,1024863.3057724976,1.8605685763888893,0.0005979203153730197,
38,Temperature,0,1.0,0.0,38,307.2502218681149,1861830.1213401537,1.9457031250000008,0.0007406758399910412,
39,Temperature,0,1.0,0.0,39,307.251625985041,2910855.105612016,2.0,1.0474212490996144e-14,
40,Temperature,0,1.0,0.0,40,307.23489732754916,2985559.4845314813,2.0,0.000783831268330849,
41,Temperature,0,1.0,0.0,41,307.24627769720405,1499500.9628742822,1.9167968749999997,0.0002041795206809553,
42,Temperature,0,1.0,0.0,42,307.2490046535529,2910851.5957155083,2.0,0.003953491691377187,
43,Temperature,0,1.0,0.0,43,307.24754498714583,2179926.6499860645,1.9623046874999996,0.0005253535496350223,
44,Temperature,0,1.0,0.0,44,307.2294424815786,1101326.5682345633,1.8693359374999994,0.0027160810547061627,
45,Temperature,0,1.0,0.0,45,307.23471531659084,3000406.6346197496,2.0,0.004237731253332561,
46,Temperature,0,1.0,0.0,46,307.2488227550049,2925699.0039167022,2.0,0.004109275246411805,
47,Temperature,0,1.0,0.0,47,307.24775885702303,2341829.551296904,1.9709960937499997,0.00011641337106730634,
48,Temperature,0,1.0,0.0,48,307.23524589326627,2983712.7606372577,2.0,0.0046363651247092585,
49,Temperature,0,1.0,0.0,49,307.24957178555763,2837990.6243907367,2.0,0.0032704720652379274,
50,Temperature,0,1.0,0.0,50,307.25172227837044,2504575.896127897,1.9843750000000004,0.003907466686018398,
51,Temperature,0,1.0,0.0,51,307.25173859269086,2896377.8244938226,2.0,0.0005196026108472985,
52,Temperature,0,1.0,0.0,52,307.22769261158976,843976.8210910071,1.8345608181423614,0.0007207709138694699,
53,Temperature,0,1.0,0.0,53,307.2352457675024,2983716.7302299715,2.0,0.003980964119094819,
54,Temperature,0,1.0,0.0,54,307.2358124907611,2910855.105612016,2.0,1.0474212490996144e-14,
55,Temperature,0,1.0,0.0,55,307.22762448085723,709273.4088618394,1.8156941731770835,0.0006797298178897761,
56,Temperature,0,1.0,0.0,56,307.22916409733574,1025446.6800199563,1.8606445312499997,0.003355822897737799,
57,Temperature,0,1.0,0.0,57,307.248892193487,2925332.213431162,2.0,0.0007911606395221859,
58,Temperature,0,1.0,0.0,58,307.2490045394551,2910855.7235692637,2.0,0.003953506339290615,
59,Temperature,0,1.0,0.0,59,307.2490046619641,2910855.657485052,2.0,0.0006554837398268528,
60,Temperature,0,1.0,0.0,60,307.2517386193182,2896374.4012841987,2.0,0.0005197254729125795,
61,Temperature,0,1.0,0.0,61,307.25162595081855,2910855.2019098196,2.0,0.0006553137282278496,
62,Temperature,0,1.0,0.0,62,307.2495711390876,2837994.047935506,2.0,0.0032705041394825623,
63,Temperature,0,1.0,0.0,63,307.24629067638114,1500599.339794187,1.9168945312499996,0.0004515045340543265,
64,Temperature,0,1.0,0.0,64,307.2462906645331,1500599.3701350295,1.9168945312499996,0.00045166137903392063,
65,Temperature,0,1.0,0.0,65,307.229442481573,1101326.568245364,1.8693359374999994,0.0027159261053308643,
66,Temperature,0,1.0,0.0,66,307.2490037901455,2910860.4348853673,2.0,0.0032979544980558948,
67,Temperature,0,1.0,0.0,67,307.2478477560018,2007815.728566841,1.9548828125,0.003368852274345822,
68,Temperature,0,1.0,0.0,68,307.24889194974344,2925332.81099262,2.0,0.004089211127979485,
69,Temperature,0,1.0,0.0,69,307.2490048488823,2910851.486290823,2.0,0.0006554885403746682,
70,Temperature,0,1.0,0.0,70,307.2516258004326,2910856.146812905,2.0,0.003953410939611708,
71,Temperature,0,1.0,0.0,71,307.2490041118597,2910855.2849690355,2.0,0.0032979368379882188,
72,Temperature,0,1.0,0.0,72,307.2502218681149,1861830.1213401537,1.9457031250000008,0.0007406758399910412,
73,Temperature,0,1.0,0.0,73,307.23489718771077,2985558.9357053344,2.0,0.00473727270749766,
74,Temperature,0,1.0,0.0,74,307.25162595081855,2910855.2019098196,2.0,0.0006553137282278496,
75,Temperature,0,1.0,0.0,75,307.22738090374185,785124.8810310082,1.8257446289062498,0.0007372673454200898,
76,Temperature,0,1.0,0.0,76,307.24889219348444,2925332.213422476,2.0,0.0007910056928190493,
77,Temperature,0,1.0,0.0,77,307.2347153785448,3000406.349923745,2.0,0.00489301204903006,
78,Temperature,0,1.0,0.0,78,307.2514001381286,2705494.2343803123,1.99111328125,0.0006692306383972607,
79,Temperature,0,1.0,0.0,79,307.2495708414898,2837996.006648153,2.0,0.0026151333918806746,
